Organization Code,Organization Name,Audience Provider ID
183_5278,"1st Assembly-Malvern",4
183_2586,"1st Assembly-NLR",4
183_9915,"1st Assembly-Pine Bluff",4
183_7266,"1st Assembly-Russellville",4
183_8575,"1st Assembly-Searcy",4
183_6658,"1st Assembly-White Hall",4
183_9775,"1st Baptist - Augusta",4
183_7242,"1st Baptist-9th & Calhoun",4
183_2610,"1st Baptist-Arkadelphia",4
183_7647,"1st Baptist-Atkins",4
183_6302,"1st Baptist-Bald Knob",4
183_3230,"1st Baptist-Beebe",4
183_2614,"1st Baptist-Benton",4
183_2618,"1st Baptist-Bryant",4
183_5498,"1st Baptist-Cabot",4
183_2622,"1st Baptist-Camden",4
183_6354,"1st Baptist-Carlisle",4
183_9379,"1st Baptist-Casa",4
183_6534,"1st Baptist-Clinton",4
183_3210,"1st Baptist-Conway",4
183_9471,"1st Baptist-Curtis",4
183_8527,"1st Baptist-Damascus",4
183_8563,"1st Baptist-Dardanelle",4
183_6922,"1st Baptist-DeValls Bluff",4
183_9855,"1st Baptist-Dover",4
183_3214,"1st Baptist-England",4
183_6046,"1st Baptist-Floyd",4
183_5518,"1st Baptist-Fordyce",4
183_2626,"1st Baptist-Gravel Ridge",4
183_3234,"1st Baptist-Heber Springs",4
183_2630,"1st Baptist-Highland Park",4
183_3226,"1st Baptist-Hot Springs",4
183_4822,"1st Baptist-Jacksonville",4
183_5762,"1st Baptist-Kensett",4
183_9631,"1st Baptist-Little Rock",4
183_6290,"1st Baptist-Malvern",4
183_5570,"1st Baptist-Maumelle",4
183_9231,"1st Baptist-Mayflower",4
183_2634,"1st Baptist-McRae",4
183_9803,"1st Baptist-Morrilton",4
183_2598,"1st Baptist-Mount Ida",4
183_5954,"1st Baptist-NLR Main St.",4
183_7038,"1st Baptist-NLR N. Hills",4
183_7206,"1st Baptist-Oppelo",4
183_2602,"1st Baptist-Pankey",4
183_6362,"1st Baptist-Pine Bluff",4
183_7322,"1st Baptist-Plumerville",4
183_6678,"1st Baptist-Quitman",4
183_8831,"1st Baptist-Russellville",4
183_8663,"1st Baptist-SA Jones",4
183_3222,"1st Baptist-Searcy",4
183_2638,"1st Baptist-Shannon Hills",4
183_2642,"1st Baptist-Sheridan",4
183_6358,"1st Baptist-Sherwood",4
183_5566,"1st Baptist-Vilonia",4
183_8991,"1st Baptist-Ward",4
183_5510,"1st Baptist-White Hall",4
183_5546,"1st Baptist-Woodson",4
183_2646,"1st Christian-Benton",4
183_5682,"1st Christian-LR",4
183_7174,"1st Christian-Maumelle",4
183_9131,"1st Christian-Murfreesboro",4
183_6430,"1st Christian-Sheridan",4
183_9423,"1st Church of Nazarene-Benton",4
183_10019,"1st Church of Nazarene-Hot Springs",4
183_8671,"1st Cumberland Presbyterian",4
183_2650,"1st Free Will Baptist-NLR",4
183_9227,"1st Free Will Baptist-Russellville",4
183_7086,"1st General Baptist-Heber Springs",4
183_5342,"1st Landmark Baptist-Sheridan",4
183_9771,"1st Lutheran - Hot Springs",4
183_5638,"1st Lutheran-LR",4
183_8511,"1st Methodist-Batesville",4
183_9103,"1st Methodist-Beebe",4
183_6970,"1st Methodist-Bryant",4
183_8567,"1st Methodist-Des Arc",4
183_7098,"1st Methodist-Heber Springs",4
183_3202,"1st Methodist-Hot Springs",4
183_2590,"1st Methodist-Jacksonville",4
183_4818,"1st Methodist-Maumelle",4
183_9291,"1st Methodist-Murfreesboro",4
183_2654,"1st Methodist-NLR",4
183_6394,"1st Methodist-Sheridan",4
183_2658,"1st Missionary Baptist",4
183_2838,"1st Nazarene-Benton",4
183_7222,"1st Nazarene-Conway",4
183_5418,"1st Nazarene-LR",4
183_7130,"1st Pentecostal-Benton",4
183_5902,"1st Pentecostal-Bryant",4
183_6506,"1st Pentecostal-Hot Springs",4
183_7050,"1st Pentecostal-NLR",4
183_8507,"1st Presbyterian-Batesville",4
183_9223,"1st Presbyterian-Beebe",4
183_2662,"1st Presbyterian-Benton",4
183_7639,"1st Presbyterian-Harrison",4
183_7102,"1st Presbyterian-Heber Springs",4
183_9867,"1st Presbyterian-Jacksonville",4
183_8583,"1st Presbyterian-Little Rock",4
183_6654,"1st Presbyterian-Lonoke",4
183_5938,"1st Presbyterian-NLR",4
183_5322,"1st Presbyterian-Pine Bluff",4
183_6258,"1st Southern Baptist-Magnet Cove",4
183_5270,"1st Southern Baptist-Sheridan",4
183_10123,"1st United Methodist - NLR",4
183_9603,"1st United Methodist Church-Russellville",4
183_9895,"1st United Methodist-LR",4
183_2686,"2nd Baptist-Arkadelphia",4
183_6566,"2nd Baptist-Barrow Road",4
183_5530,"2nd Baptist-Conway",4
183_6542,"2nd Baptist-Downtown LR",4
183_2674,"2nd Baptist-England",4
183_5146,"2nd Baptist-Jacksonville",4
183_6866,"2nd Baptist-Malvern",4
183_9851,"2nd Baptist-Russellville",4
183_2678,"2nd Presbyterian-LR",4
183_6586,"34th St. Missionary Baptist",4
183_2682,"3rd Baptist-Malvern",4
183_5338,"47th Street Baptist-NLR",4
183_7326,"65th St. Baptist",4
183_8591,"7th Day Adventist-Little Rock",4
183_5226,"7th Day Baptist",4
183_5914,"8th Street Baptist-NLR",4
183_7627,"Abundance of Grace-NLR",4
183_9163,"Abundant Grace Christian",4
183_7338,"ACTS-NLR",4
183_7330,"Agape Church",4
183_6530,"Airport Church of Christ",4
183_6554,"All Saints Anglican",4
183_5190,"All Saints Episcopal-Russellville",4
183_5750,"All Souls Church",4
183_7919,"Allen Chapel-Batesville",4
183_7531,"Allport Community Fellowship",4
183_6058,"Amboy Methodist",4
183_9371,"Amity 2nd Baptist",4
183_5578,"Annunciation Greek Orthodox",4
183_6514,"Antioch Baptist",4
183_2766,"Antioch Baptist-Conway",4
183_2762,"Antioch Baptist-LR",4
183_2770,"Antioch Church-College Station",4
183_2774,"Apostolic Church-NLR",4
183_9971,"Arkansas House of Prayer",4
183_6346,"Asbury Methodist-Batesville",4
183_2806,"Asbury Methodist-LR",4
183_8627,"Augusta Baptist",4
183_6030,"Bailey Chapel Baptist-NLR",4
183_5486,"Balboa Baptist",4
183_9095,"Barcelona Road Baptist",4
183_2818,"Baring Cross Baptist",4
183_6042,"Baseline Pitstop Church",4
183_2822,"Batesville Calvary Baptist",4
183_5474,"Baugh Chapel Baptist",4
183_5494,"Bayou Meto Baptist",4
183_9387,"Bearden 1st Assembly",4
183_6406,"Bearden Methodist",4
183_6090,"Bee Branch Baptist",4
183_9823,"Beebe Church of the Nazarene",4
183_9299,"Believers Fellowship Assembly",4
183_2850,"Berean Baptist-NLR",4
183_7262,"Beryl Baptist-Vilonia",4
183_2858,"Bethel AME-NLR",4
183_5850,"Bethel Baptist-Benton",4
183_6178,"Bethel Baptist-Jacksonville",4
183_2862,"Bethesda Baptist",4
183_2866,"Bethlehem Baptist-Greenbrier",4
183_7250,"Bethlehem Baptist-Searcy",4
183_9327,"Bethlehem Worship Ctr.-Dumas",4
183_9843,"Bible Church of Cabot",4
183_2870,"Bible Church-LR",4
183_2874,"Bingham Road Baptist",4
183_6522,"Bismarck Pentecostal",4
183_5262,"Bono Baptist-Greenbrier",4
183_2886,"Bountiful Blessings Fellowship",4
183_5430,"Briarwood Baptist-Cabot",4
183_5290,"Brockington Road Nazarene",4
183_6942,"Brownsville Baptist",4
183_9967,"Brownsville Baptist-Lonoke",4
183_9263,"Brumley Baptist",4
183_9827,"Cabot Family Life",4
183_5594,"Caddo Valley Baptist Church",4
183_5410,"Calvary Baptist -NLR",4
183_5354,"Calvary Baptist-Benton",4
183_2914,"Calvary Baptist-LR",4
183_6306,"Calvary Baptist-Sherwood",4
183_5274,"Calvary Chapel-Bauxite",4
183_2922,"Calvary Church of Nazarene",4
183_5778,"Calvary Missionary Baptist-Sheridan",4
183_9399,"Calvary Temple New Life-Conway",4
183_8763,"Calvary's Cross Chapel",4
183_5438,"Canaan Baptist",4
183_9343,"Canaan Christian Center",4
183_7110,"Caney Creek Baptist",4
183_10159,"Canvas Community Church",4
183_9871,"Carlisle United Methodist",4
183_5714,"Cedar Creek Community Church",4
183_9251,"Cedar Heights Baptist",4
183_2946,"Centenniel Fellowship",4
183_2950,"Centerpoint Church-Benton",4
183_2958,"Central Baptist-Conway",4
183_5470,"Central Baptist-Hot Springs",4
183_6102,"Central Baptist-NLR",4
183_2962,"Central Baptist-Pine Bluff",4
183_2966,"Central Church of Christ-LR",4
183_6650,"Central Presbyterian-Pine Bluff",4
183_9075,"Central Presbyterian-Russellville",4
183_6558,"Changing Channels Ministries",4
183_9355,"Charity Baptist-Ward",4
183_5514,"Chenal Valley Baptist",4
183_5326,"Chenal Valley Church of Christ",4
183_6334,"Chicot Road Baptist",4
183_6142,"Christ Centered Fellowship Bible",4
183_6926,"Christ Church",4
183_6610,"Christ Hope",4
183_8239,"Christ Lutheran-LR",4
183_5434,"Christ of the Hills",4
183_5162,"Christ Temple Cathedral",4
183_10059,"Christ Temple COCHUSA",4
183_5118,"Christ the King-LR",4
183_9883,"Christ United Methodist",4
183_5834,"Christ Worship Center Church",4
183_7523,"ChristCom Ministries",4
183_3010,"Christian Assembly of God-Sherwood",4
183_7054,"Christian Church-Jacksonville",4
183_6642,"Christian Life Center-LR",4
183_3014,"Christian Life Ministries-Maumelle",4
183_6026,"Christian Science Church-NLR",4
183_3022,"Christway Baptist",4
183_5502,"Church Alive",4
183_6190,"Church at Pinnacle Mtn.",4
183_9791,"Church at Rock Creek",4
183_6954,"Church at Willow Beach",4
183_5890,"Church of Lord Jesus Christ",4
183_10091,"City of Refuge Community Church",4
183_8163,"Clearview Baptist-Heber Springs",4
183_5978,"Cleveland Baptist",4
183_9243,"Cloverdale Church of Christ-Searcy",4
183_8503,"College Church of Christ",4
183_8959,"College Heights Church of Christ",4
183_6286,"Communion Christian Fellowship-Bryant",4
183_5758,"Concord Methodist-Lonoke",4
183_5806,"Concord Methodist-LR",4
183_8651,"Conway Church of Nazarene",4
183_8571,"Copperas Springs Baptist",4
183_7274,"Cornerstone Assembly-NLR",4
183_9403,"Cornerstone Assembly-Ward",4
183_6198,"Cornerstone Bible Fellowship",4
183_5690,"Cornerstone Nazarene",4
183_5706,"Coronado Baptist Church",4
183_5726,"Country Chapel",4
183_6426,"County Line Baptist",4
183_6598,"Covenant Faith Praise & Worship",4
183_3058,"Covenant of Zion-LR",4
183_6478,"Covenant Presbyterian-LR",4
183_3062,"Cross Point Baptist",4
183_7238,"Cross Point-LR",4
183_6402,"Cross Roads Missionary-Benton",4
183_3066,"Cross Street Christian",4
183_9211,"Crossgate Church",4
183_9927,"Crosspoint Ministries",4
183_6374,"Crosspoint-Ferndale",4
183_5982,"Crosspointe-Cabot",4
183_3070,"Crosswalk Family of God",4
183_3074,"Crystal Hill Assembly of God",4
183_5034,"Crystal Valley Baptist",4
183_3078,"Crystal Valley Baptist",4
183_9207,"Dallas Avenue Baptist-Mena",4
183_3082,"Damascus Spiritual",4
183_5346,"Daugherty Hill Baptist",4
183_6386,"Dayspring-Pearcy",4
183_5134,"Disciples of Love",4
183_5822,"Divine Grace Apostolic Church",4
183_3106,"Dover Methodist",4
183_9267,"Downtown Church of Christ-Morrilton",4
183_8727,"Downtown Church of Christ-Searcy",4
183_3114,"Eagle Point Church",4
183_5710,"Eagle Rock Temple",4
183_6310,"East End Baptist",4
183_6770,"East Union Baptist-Hensley",4
183_5558,"Eastern Star Baptist",4
183_7030,"Ebenezer Baptist-Hot Springs",4
183_9691,"Elect Temple COGIC",4
183_3134,"Embassy Church",4
183_6366,"Emmanuel Baptist-LR",4
183_5574,"Epoch Church",4
183_3142,"Evangelical Methodist-Stuttgart",4
183_6214,"Evangelist Temple Church",4
183_7679,"Evangelistic Ministry-Jacksonville",4
183_8635,"Evans Mountain Full Gospel",4
183_9271,"Fair Park Baptist-Russellville",4
183_5658,"Fairfield Bay Methodist",4
183_3150,"Fairplay Missionary Baptist",4
183_5974,"Fairview Christian-McAlmont",4
183_6986,"Faith Assembly-Searcy",4
183_5854,"Faith Baptist-Cabot",4
183_3154,"Faith Baptist-NLR",4
183_3158,"Faith Baptist-Searcy",4
183_5934,"Faith Community-Furlow",4
183_5994,"Faith Lutheran-LR",4
183_5386,"Faith Methodist-Little Rock",4
183_8555,"Faith Springs-Little Rock",4
183_6074,"Faith United Church of Christ",4
183_3162,"Family Church-Bryant",4
183_5794,"Family Church-Pine Bluff",4
183_3182,"Fellowship Baptist-Cabot",4
183_3190,"Fellowship Bible-Benton",4
183_7290,"Fellowship Bible-Conway",4
183_3186,"Fellowship Bible-LR",4
183_6122,"Fellowship Bible-Searcy",4
183_5930,"Fellowship Christian-Sherwood",4
183_8579,"Fellowship Missionary Baptist",4
183_9959,"First Free Will Baptist",4
183_9891,"Floyd United Methodist",4
183_2842,"Four Square Church-Benton",4
183_5554,"Freedom Worship Center",4
183_5234,"Friendly Chapel of Nazarene",4
183_5542,"Full Life Family Fellowship",4
183_5962,"Gaines St. Baptist",4
183_6946,"Gardner Memorial",4
183_8559,"Garner Baptist",4
183_3274,"Geyer Springs Baptist",4
183_9787,"Geyer Springs COC",4
183_5490,"Geyer Springs Methodist",4
183_3282,"Glad Tidings Assembly of God",4
183_6022,"Glen Rose Assembly of God",4
183_9143,"God's Place International-Camden",4
183_3298,"Good Stewardship Baptist",4
183_7094,"Gospel Light Baptist-Heber Springs",4
183_5618,"Grace Church",4
183_3302,"Grace Church of Nazarene-NLR",4
183_5374,"Grace Community-Cabot",4
183_5886,"Grace Fellowship-Sheridan",4
183_6494,"Grace Lutheran-LR",4
183_6570,"Grace Methodist-Conway",4
183_3314,"Grace Missionary Baptist",4
183_10007,"Grace Temple",4
183_8219,"Grace Temple COGIC",4
183_6742,"Grace Temple-Pine Bluff",4
183_5686,"Grand Avenue Baptist-Hot Springs",4
183_8855,"Grand Avenue Methodist-Hot Springs",4
183_3306,"Grand Prairie Evangelical Methodist",4
183_5590,"Graves Memorial Baptist",4
183_3322,"Greater 2nd Baptist-LR",4
183_3326,"Greater Arch View Baptist",4
183_3330,"Greater Friendship Church",4
183_5238,"Greater Grace Baptist",4
183_5770,"Greater Grace Temple",4
183_3334,"Greater Macedonia Baptist",4
183_3338,"Greater New Hope Bapist-NLR",4
183_5910,"Greater New Hope Baptist-LR",4
183_9191,"Greater Pleasant Hill Baptist",4
183_6006,"Greater Rose of Sharon",4
183_6470,"Greater Shiloh Baptist-NLR",4
183_6018,"Greater St. John Baptist-LR",4
183_7931,"Greater Trinity Church of God",4
183_6902,"Greater Unity Missionary-LR",4
183_5946,"Green Meadows Baptist-Pine Bluff",4
183_9611,"Greenbrier Church of the Nazarene",4
183_5698,"Hardin Baptist Church",4
183_6202,"Hardrider Biker Church",4
183_5678,"Harlan Park Baptist",4
183_3366,"Harmony Baptist",4
183_7026,"Harvest Baptist-Cabot",4
183_6274,"Heber Springs Baptist",4
183_5742,"Heber Springs Church of Christ",4
183_3374,"Hebron Baptist",4
183_6110,"Henderson Methodist",4
183_6082,"Hickory Grove Baptist-Bismarck",4
183_3386,"Highland Heights Baptist",4
183_3390,"Highland Valley Methodist",4
183_3394,"Highway 5 Church of Christ",4
183_6126,"Highway Baptist-Sherwood",4
183_9215,"Hillside Baptist-Camden",4
183_6390,"Hilltop Baptist-Cabot",4
183_5774,"His Way Ministries",4
183_5122,"Holland Chapel Baptist",4
183_3402,"Holly Grove AME",4
183_6138,"Holy Cross Baptist-LR",4
183_6442,"Holy Ground Baptist",4
183_9127,"Hope Lutheran Church-Jacksonville",4
183_9311,"Hope Pentecostal-Sheridan",4
183_6590,"Hot Springs Baptist",4
183_5398,"House of Prayer-Greenbrier",4
183_7226,"House of Refuge-Mayflower",4
183_6226,"Howard General Baptist",4
183_9363,"Humnoke Pentecostal",4
183_6282,"Hunter Methodist",4
183_5522,"Hurricane Lake Baptist",4
183_6174,"Immanuel Baptist-Camden",4
183_8735,"Immanuel Baptist-Greenbrier",4
183_3434,"Immanuel Baptist-LR",4
183_3438,"Immanuel Baptist-Sheridan",4
183_9275,"Immanuel Christian-Hot Springs",4
183_10023,"In His Presence Worship Ministries",4
183_5598,"Indian Hills Church",4
183_6462,"Indian Springs Baptist",4
183_3454,"Indianhead Lake Baptist",4
183_6550,"Intercessory Prayer Church of God",4
183_3462,"Ironton Baptist",4
183_6158,"Islamic Center for Excellence",4
183_6114,"Jacksonville Christian Fellowship",4
183_7006,"Jacksonville Nazarene",4
183_6438,"Jessieville Baptist",4
183_9339,"Johnson St. Church of Christ",4
183_5634,"Journey Church",4
183_8539,"Judsonia Church of Christ",4
183_6890,"Kellogg Valley Baptist",4
183_5718,"King Solomon Baptist",4
183_6862,"Lake Hamilton Assembly-Hot Springs",4
183_9151,"Lake Hamilton Cumberland Presbyterian",4
183_5858,"Lake Valley Community",4
183_9279,"LakePointe Church-Hot Springs",4
183_5754,"Lakeshore Heights Baptist",4
183_9963,"Lakeside Assembly of God",4
183_6930,"Lakeside Baptist",4
183_5654,"Lakewood Methodist",4
183_5306,"Lampkin Chapel Baptist",4
183_5266,"Landmark Baptist-England",4
183_9255,"Landmark Baptist-Jacksonville",4
183_6958,"Latter Day Saints-LR",4
183_3554,"Latter Day Saints-NLR",4
183_7334,"Leach Chapel",4
183_6618,"Led by the Spirit of God",4
183_7022,"Lee Chapel AME",4
183_5298,"Legacy Assembly of God",4
183_9951,"Legacy of Faith",4
183_5378,"Leonard Street Baptist",4
183_9367,"Letona Baptist",4
183_5746,"Levy Baptist-NLR",4
183_3570,"Levy Church of Christ",4
183_5390,"Levy Methodist",4
183_9415,"Liberty Baptist-Searcy",4
183_5382,"Liberty Chapel-Malvern",4
183_5734,"Liberty Community Church",4
183_9283,"Liberty Grove Assembly of God",4
183_7258,"Liberty Nazarene-Vilonia",4
183_5842,"Life Line Baptist",4
183_8979,"Life Way Baptist",4
183_3054,"Lifepoint Church",4
183_8795,"LifeSong Baptist",4
183_9811,"Lifeway Baptist",4
183_5210,"Lighthouse Christian-Rover",4
183_3218,"Little Rock 1st Baptist-Pleasant Valley",4
183_6466,"Little Rock Church",4
183_3638,"Little Rock Church of God",4
183_5722,"Little Rock Community Church",4
183_5942,"Little Rock Islamic Center",4
183_5586,"Little Rock West Assembly of God",4
183_7302,"Living Water Worship Center",4
183_5538,"Living Waters-Hot Springs",4
183_3674,"Livingway Foursquare",4
183_5370,"Longley Missionary Baptist",4
183_6906,"Lonoke Baptist",4
183_6546,"Lonsdale Baptist",4
183_6894,"Lynch Drive Church of Christ",4
183_9295,"Mabelvale Church of Christ",4
183_3706,"Mabelvale Methodist",4
183_5966,"Malvern Church of God",4
183_3726,"Markham Street Baptist",4
183_3730,"Marshall Road Baptist",4
183_3734,"Martindale Baptist",4
183_6978,"Mathews Memorial-Pine Bluff",4
183_6578,"McAlmont Church of Christ",4
183_3710,"McArthur Assembly of God",4
183_6482,"McCabe Methodist",4
183_7254,"Meadowlake Baptist",4
183_5862,"Memorial Baptist",4
183_5830,"Mercy's Cross-Sherwood",4
183_3746,"Metropolitan Baptist",4
183_8551,"Midtowne Church-Benton",4
183_9183,"Morning Star Baptist-NLR",4
183_3806,"Morrilton Calvary Baptist",4
183_3810,"Mosaic Church",4
183_5630,"Mountain Springs Baptist",4
183_9923,"Mountain Top Cowboy",4
183_10139,"Mountain Top Cowboy Church",4
183_6370,"Mountainside Methodist",4
183_6670,"Mt Sinai Christian-NLR",4
183_8523,"Mt. Bethel Free Will Baptist-Rose Bud",4
183_3846,"Mt. Calvary Missionary Baptist",4
183_3850,"Mt. Carmel Baptist-Cabot",4
183_7294,"Mt. Carmel Baptist-Plumerville",4
183_3854,"Mt. Carmel Methodist",4
183_7623,"Mt. Carmel Pentecostal-LR",4
183_9235,"Mt. Friendship Baptist-Curtis",4
183_6222,"Mt. Gale Baptist-Conway",4
183_6486,"Mt. Hope Baptist",4
183_6398,"Mt. Moriah Baptist",4
183_6418,"Mt. Olive Baptist-Guy",4
183_7286,"Mt. Olive Baptist-NLR",4
183_3818,"Mt. Pisgah Baptist",4
183_9947,"Mt. Pisgah United Methodist",4
183_3858,"Mt. Pleasant Baptist-LR",4
183_3862,"Mt. Pleasant Baptist-NLR",4
183_3866,"Mt. Pleasant Methodist",4
183_5230,"Mt. Sinai Church of God in Christ-Conway",4
183_10031,"Mt. Sinai COGIC",4
183_5918,"Mt. Sinai Missionary-Scott",4
183_8711,"Mt. Sinai-Little Rock",4
183_3870,"Mt. Tabor Methodist",4
183_3874,"Mt. Vernon Baptist",4
183_5818,"Mt. Vernon Baptist-Benton",4
183_3878,"Mt. Zion Baptist-Benton",4
183_5874,"Mt. Zion Baptist-Carlisle",4
183_7282,"Mt. Zion General Baptist",4
183_6322,"Mt. Zion Methodist-Lonoke",4
183_5614,"Mt. Zion Missionary-Ridge Road",4
183_9315,"Mundo De Fe Hispanic Church",4
183_6150,"My Father's House Ministry",4
183_5958,"National Park Assembly of God",4
183_3898,"Natural Steps Baptist",4
183_5242,"New Beginning Baptist-Malvern",4
183_6294,"New Beginnings Fellowship-NLR",4
183_6318,"New Beginnings-East Dr.",4
183_8515,"New Bethel Church of Christ",4
183_7058,"New Bethel-Bald Knob",4
183_6194,"New Calvary Temple-NLR",4
183_8615,"New Deliverance Temple",4
183_3942,"New Dora Baptist",4
183_9187,"New Faith Christian-Hot Springs",4
183_6606,"New Hebron Baptist",4
183_6502,"New Hope Baptist - NLR",4
183_3958,"New Hope Baptist-Conway",4
183_5462,"New Hope Baptist-LR",4
183_7306,"New Jersusalem Baptist-Conway",4
183_5782,"New Life Assembly-Gravel Ridge",4
183_3974,"New Life Baptist-Alexander",4
183_9815,"New Life Baptist-Benton",4
183_9199,"New Life Christian-51st Street",4
183_3986,"New Life Christian-NLR",4
183_3978,"New Life Christian-Ware St.",4
183_9627,"New Life Church of God-Bauxite",4
183_7198,"New Life Church-Conway",4
183_7991,"New Life Church-Heber Springs",4
183_7194,"New Life Church-NLR",4
183_9831,"New Life Missionary Baptist",4
183_3966,"New Life-Sherwood",4
183_6086,"New Light Baptist-LR",4
183_6326,"New Prospect Baptist-Benton",4
183_8723,"New Prospect Baptist-Cleveland",4
183_9495,"New Prospect Baptist-Russellville",4
183_5562,"New Salem Church",4
183_5950,"New Season Worship Ctr.",4
183_5426,"New Song Community Church",4
183_6622,"New Zion Christian",4
183_6014,"New Zion Grove Baptist-NLR",4
183_7042,"New Zion Ministries",4
183_8607,"North Bryant Baptist",4
183_5702,"North Hills Baptist-Sherwood",4
183_3894,"North Malvern Assembly of God",4
183_9635,"Northside Church of Christ-Benton",4
183_6982,"Northside Pentecostal",4
183_6874,"Oak Forest Methodist",4
183_9359,"Oak Grove Assembly-Monticello",4
183_4106,"Oak Grove Baptist-Benton",4
183_5810,"Oakland Methodist-Holland",4
183_6582,"Oaklawn Baptist",4
183_6382,"Oasis Church",4
183_9347,"Oil Trough Church of Christ",4
183_9247,"Ola Free Will Baptist",4
183_9879,"Old Austin UMC",4
183_5526,"Old Union Baptist-Benton",4
183_4110,"Olive Branch Baptist",4
183_9799,"Olive Hill Missionary Baptist",4
183_9407,"Open Arms Assembly-Beebe",4
183_4118,"Open Door Community Church",4
183_6646,"Orion Missionary Baptist",4
183_4122,"Otter Creek Assembly of God",4
183_8639,"Otter Creek Baptist",4
183_9623,"Our Savior Lutheran Church-Cabot",4
183_5194,"Our Shepherd Lutheran",4
183_8823,"Owensville Baptist Church",4
183_6070,"Palarm Chapel Baptist",4
183_6270,"Palestine Baptist",4
183_9307,"Pangburn 1st Baptist",4
183_9943,"Pangburn United Methodist",4
183_3926,"Paradise Baptist-NLR",4
183_5246,"Park Hill Baptist",4
183_5478,"Park Hill Christian Church-NLR",4
183_5466,"Park Hill Presbyterian",4
183_3938,"Park Place Baptist-Bryant",4
183_6730,"Park View Baptist",4
183_7014,"Parkview Christian",4
183_5838,"Parkview/New Hope UMC-Benton",4
183_3950,"Parkway Place Baptist",4
183_3982,"Pearcy Baptist",4
183_7234,"Pee Dee Baptist-Clinton",4
183_9607,"Perryville Assembly of God",4
183_3994,"Perryville Church of Christ",4
183_5926,"Pickles Gap Baptist",4
183_6594,"Pilgrim Progress Baptist",4
183_6314,"Pilgrim Rest Baptist #3",4
183_8611,"Pilgrim Rest Baptist-Colonel Glenn",4
183_4006,"Pilgrim Rest Baptist-Frazier Pike",4
183_4014,"Pine Bluff Christian",4
183_4018,"Pine Grove Baptist",4
183_6846,"Pines Baptist",4
183_5730,"Piney Grove Methodist",4
183_5622,"Pinnacle Church",4
183_10131,"Place of Harvest",4
183_7202,"Plainview Baptist",4
183_8547,"Pleasant Grove Baptist-Conway",4
183_4030,"Pleasant Grove Baptist-Ferndale",4
183_9203,"Pleasant Grove Baptist-Little Rock",4
183_4034,"Pleasant Grove Baptist-Pine Bluff",4
183_4038,"Pleasant Hill Baptist-Cabot",4
183_7615,"Pleasant Hill Baptist-Hot Springs",4
183_6574,"Pleasant Hill Baptist-Houston",4
183_8623,"Pleasant Hill CME",4
183_4042,"Pleasant Valley Church of Christ",4
183_5878,"Prairie Chapel-Hazen",4
183_5258,"Presbyterian Kirk in the Pines",4
183_6230,"Prince of Peace Lutheran-Hot Springs",4
183_5550,"Progressive Urban Family",4
183_6066,"Promiseland-LR",4
183_4066,"Pulaski Heights Baptist",4
183_5990,"Pulaski Heights Christian",4
183_4062,"Pulaski Heights Methodist",4
183_6446,"Pulaski Heights Presbyterian",4
183_6950,"Quitman Family Church",4
183_9375,"Rainbow Deliverance Ministry",4
183_6254,"Redfield Methodist",4
183_6002,"Reed Memorial CME",4
183_9935,"Restoration Ministries",4
183_5786,"Revolution Church",4
183_5454,"Reyburn Creek Baptist",4
183_6262,"Reynolds Baptist",4
183_5330,"River of Life Assembly of God",4
183_5646,"River of Life Church-Hot Springs",4
183_5582,"Robinson & Center Church of Christ",4
183_6938,"Rock City Harvest Church",4
183_6518,"Rock of Ages Baptist-Jacksonville",4
183_7298,"Rock of Ages Baptist-Maumelle",4
183_4126,"Rocky Mountain Baptist",4
183_9303,"Romance Church of Christ",4
183_8619,"Rose Bud Assembly of God",4
183_10027,"Rose City Community Church of Christ",4
183_4134,"Rose Hill Church of Nazarene",4
183_9875,"Round Mountain Church",4
183_9535,"Rover Baptist Church",4
183_4142,"Ruddell Hill Baptist",4
183_6106,"Rufus K. Young AME",4
183_6342,"Runyan Baptist",4
183_8587,"Russellville SDA",4
183_4150,"Saddle Creek Church",4
183_4154,"Salem Baptist-Benton",4
183_8715,"Salem Missionary Baptist-Conway",4
183_9847,"Salem UMC Conway",4
183_4158,"Samaritan Hill Baptist",4
183_5446,"Sandstone Drive Church of Christ",4
183_9391,"Sardis Freewill Baptist",4
183_6054,"Sardis Methodist",4
183_10119,"Sardis Missionary Baptist",4
183_10115,"Sardis Missionary Baptist",4
183_5738,"Scope Ministries Christian",4
183_7643,"Scottsville Assembly of God",4
183_8519,"Searcy Church of the Nazarene",4
183_9639,"Shabach Praise Kingdom Center",4
183_5986,"Sharon Baptist-Benton",4
183_6146,"Shepherd Hill Baptist",4
183_9779,"Shepherd of Peace - Maumelle",4
183_5302,"Shepherd of the Hills Lutheran",4
183_9135,"Sherwood 1st Church of Nazarene",4
183_4902,"Shiloh Adventist",4
183_6078,"Shiloh Baptist",4
183_6038,"Signs of Love-Hot Springs",4
183_9323,"Smith Springs Freewill Baptist",4
183_5422,"Sneed Chapel",4
183_4206,"Solomon Grove Baptist",4
183_4210,"Somers Ave. Church of Christ",4
183_7214,"Soul Anchor Ministries",4
183_6510,"South Highland Baptist",4
183_5870,"South Main Baptist",4
183_9155,"South Side Baptist-Pine Bluff",4
183_9911,"Southside Assembly of God",4
183_5294,"Southside Baptist-Damascus",4
183_6298,"Southside Church of Christ-Cabot",4
183_4254,"Southwest Assembly of God",4
